entry_test_price;prediction;test_price;volume
3939.8;3950.969970703125;3927.2;38.67
3927.2;3929.699951171875;3928.3;5.74
3928.3;3928.0;3934.8;8.54
3934.8;3928.580078125;3951.9;7.92
3946.7;3945.02001953125;3949.8;51.97
3948.1;3939.6201171875;4183.3;7.7
5016.16;4326.93017578125;4180.0;1650.06
4196.85;4455.3798828125;4170.0;86.88
4170.0;4337.31982421875;4178.7;551.94
4178.7;4192.72998046875;4170.0;5.42
4170.0;4309.97021484375;4153.5;15.75
4153.5;4216.47021484375;4161.0;80.82
4161.0;4507.02978515625;4187.9;15.39
4187.9;4164.43994140625;4193.0;594.9
4193.0;4365.330078125;4179.7;63.08
4179.7;4348.009765625;4154.9;13.47
4154.9;4424.9501953125;4145.4;17.5
4145.4;4304.3798828125;4154.7;2.79
4154.7;4399.27001953125;4151.7;6.42
4153.71;4124.43994140625;4136.0;30.1
4136.36;4168.580078125;4153.9;44.82
4153.9;4188.7001953125;4150.4;7.96
4154.87;4160.580078125;4153.4;181.81
4153.4;4146.7998046875;4152.2;8.02
4152.2;4181.41015625;4120.2;38.78
4120.2;4183.919921875;4106.7;297.19
4106.7;4099.02001953125;4106.7;0.0
4112.19;4185.2099609375;4106.7;0.0
4107.76;4137.31982421875;4106.7;0.0
4111.62;4123.509765625;4107.7;0.0
4146.81;4137.64013671875;4107.7;0.0
4100.37;4090.699951171875;4111.0;0.0
4111.0;4109.830078125;4106.7;0.1
4106.7;4101.64990234375;4106.7;0.0
4106.7;4116.66015625;4111.6;0.0
4111.6;4135.85986328125;4145.8;0.0
4145.8;4137.97998046875;4142.3;291.15
4141.79;4117.4501953125;4135.8;39.8
4133.41;4130.81982421875;4109.9;4.8
4105.2;4129.830078125;4121.8;27.3
4121.8;4131.22021484375;4105.9;84.64
4105.9;4114.2998046875;4114.4;13.77
4114.4;4134.9501953125;4119.4;3.87
4119.4;4114.89990234375;4114.6;121.53
4114.6;4110.02001953125;4111.0;12.23
4111.0;4096.77001953125;4081.9;17.96
4081.9;4082.389892578125;4090.0;91.97
4090.0;4107.31982421875;4090.0;5.59
4090.0;4102.83984375;4095.5;3.89
4088.94;4103.68017578125;4088.9;280.09
4095.92;4087.719970703125;4099.9;7.79
4099.9;4098.14990234375;4104.9;54.02
4104.9;4110.4501953125;4107.4;12.53
4107.4;4108.330078125;4109.0;35.54
4109.0;4108.89990234375;4098.7;106.1
4098.7;4101.81005859375;4099.9;83.41
4099.9;4097.68994140625;4143.4;77.57
4143.4;4127.18994140625;4130.9;28.4
4130.9;4132.02001953125;4160.18;243.03
4160.18;4144.330078125;4161.71;184.95
4170.96;4171.9501953125;4170.3;4.82
4170.3;4164.7099609375;4146.5;155.94
4178.56;4214.08984375;4131.5;129.07
4131.5;4138.22998046875;4136.0;38.42
4136.0;4152.43017578125;4133.0;31.38
4133.0;4143.77001953125;4133.3;7.03
4133.3;4136.35009765625;4121.2;3.2
4121.2;4134.7900390625;4110.6;16.59
4110.6;4117.669921875;4104.97;10.23
4104.97;4120.89013671875;4116.6;115.68
4132.55;4122.64013671875;4099.3;25.14
4099.3;4138.22021484375;4109.6;77.7
4113.24;4113.43994140625;4111.3;7.14
4100.33;4094.909912109375;4153.3;8.61
4153.3;4120.7099609375;4135.5;37.2
4135.5;4131.6201171875;4140.0;5.62
4140.0;4139.27978515625;4146.9;30.7
4146.9;4144.7900390625;4136.87;2.07
4136.87;4146.27978515625;4132.5;10.22
4132.5;4138.18994140625;4146.45;8.11
4146.45;4148.1298828125;4135.42;8.76
4135.42;4144.7001953125;4147.8;108.78
4147.8;4143.16015625;4148.1;92.25
4148.1;4146.02978515625;4139.5;14.23
4139.5;4141.990234375;4146.5;6.77
4146.5;4142.8798828125;4134.2;38.57
4114.04;4133.509765625;4117.6;7.44
4117.6;4112.89013671875;4107.0;26.37
4107.0;4102.5400390625;4083.6;34.77
4083.6;4083.64990234375;4076.3;105.34
4015.95;4025.409912109375;4084.0;97.32
4084.0;4063.909912109375;4073.1;67.49
4073.1;4073.580078125;4085.0;7.24
4085.0;4067.659912109375;4085.8;22.29
4085.8;4078.10009765625;4080.2;2.95
4080.2;4077.080078125;4094.26;7.17
4094.26;4087.2099609375;4095.5;22.33
4095.5;4082.360107421875;4087.5;173.45
4087.5;4083.030029296875;4079.5;34.31
4079.5;4085.81005859375;4083.9;176.59
4083.9;4083.5;4101.8;8.18
4101.8;4093.10009765625;4114.3;16.73
4114.3;4109.7099609375;4100.0;52.86
4100.0;4110.72998046875;4112.4;266.26
4112.4;4106.85986328125;4110.0;6.26
4110.0;4112.990234375;4118.1;24.54
4118.1;4115.5;4131.7;13.35
4131.7;4129.41015625;4096.0;38.36
4096.0;4118.56005859375;3901.0;55.03
3648.94;3679.159912109375;3894.9;109.48
3875.61;3836.93994140625;3885.6;57.66
3885.6;3798.1298828125;3873.1;61.05
3873.1;3866.68994140625;3876.6;45.32
3876.6;3861.760009765625;3877.3;5.05
3877.3;3869.449951171875;3878.3;60.04
3878.3;3882.919921875;3870.0;161.19
3870.0;3877.889892578125;3869.6;15.55
3869.6;3858.580078125;3869.4;19.46
3869.4;3864.179931640625;3869.5;14.18
3869.5;3878.679931640625;3698.0;47.59
3469.22;3843.550048828125;3712.1;112.43
3712.1;3704.27001953125;3711.04;262.24
3711.04;3708.830078125;3707.9;35.02
3707.9;3661.820068359375;3718.36;44.25
3718.36;3702.02001953125;3725.6;59.5
3725.6;3658.550048828125;3714.2;10.03
3714.2;3634.2900390625;3711.1;6.6
3711.1;3724.070068359375;3712.7;5.68
3712.7;3714.93994140625;3712.8;43.51
3712.8;3706.699951171875;3725.8;14.41
3725.8;3715.8701171875;3725.9;35.76
3725.11;3715.72998046875;3723.6;106.03
3720.55;3734.719970703125;3715.9;1.38
3703.18;3718.1201171875;3704.0;30.45
3703.41;3712.47998046875;3698.6;41.88
3698.25;3698.1201171875;3704.6;9.09
3704.6;3706.389892578125;3720.8;3.6
3720.8;3724.739990234375;3722.8;7.18
3722.8;3732.510009765625;3742.6;39.93
3738.83;3736.090087890625;3744.4;34.29
3744.4;3741.75;3730.3;94.04
3730.3;3737.4599609375;3714.4;49.61
3714.4;3734.919921875;3727.76;92.94
3725.85;3732.52001953125;3723.8;6.42
3704.72;3707.989990234375;3730.1;6.37
3730.1;3726.969970703125;3727.5;32.31
3727.5;3722.31005859375;3729.1;55.45
3729.1;3731.929931640625;3729.7;22.16
3731.72;3731.159912109375;3732.2;25.57
3732.2;3732.02001953125;3738.0;20.73
3738.0;3742.090087890625;3727.86;18.89
3727.86;3734.52001953125;3729.9;11.71
3729.9;3728.159912109375;3734.9;8.94
3734.9;3733.22998046875;3728.8;14.66
3728.8;3733.4599609375;3727.75;3.79
3727.75;3734.239990234375;3716.5;55.98
3716.5;3718.989990234375;3696.9;8.32
3695.32;3706.18994140625;3705.9;73.0
3687.46;3687.510009765625;3717.4;3.77
3717.4;3718.280029296875;3709.9;17.14
3709.9;3711.3798828125;3705.4;7.74
3705.4;3706.52001953125;3715.1;6.57
3715.1;3713.0400390625;3718.31;2.48
3718.31;3716.5400390625;3716.59;10.21
3710.61;3707.929931640625;3713.0;5.84
3713.0;3710.090087890625;3699.4;12.43
3699.4;3707.47998046875;3698.9;3.24
3698.9;3698.0;3705.3;19.38
3705.3;3700.489990234375;3694.4;18.2
3694.4;3698.2900390625;3696.6;22.75
3696.6;3693.39990234375;3693.2;9.5
3693.2;3696.989990234375;3688.6;5.96
3688.6;3691.85009765625;3697.2;19.74
3697.2;3693.199951171875;3705.4;3.78
3705.4;3704.300048828125;3712.1;1.45
3712.1;3708.43994140625;3709.02;10.91
3709.02;3710.030029296875;3707.95;7.32
3707.95;3708.02001953125;3712.2;3.39
3712.2;3713.97998046875;3719.8;4.4
3705.24;3698.860107421875;3719.0;5.52
3719.0;3708.340087890625;3709.8;2.64
3709.8;3712.929931640625;3714.9;4.05
3709.67;3708.159912109375;3715.5;1.83
3711.64;3710.159912109375;3713.8;3.6
3715.42;3718.35009765625;3723.35;3.59
3729.93;3724.81005859375;3702.4;15.96
3702.4;3707.1201171875;3694.2;13.22
3694.2;3700.110107421875;3684.54;6.76
3684.54;3693.389892578125;3681.0;17.39
3681.0;3684.89990234375;3693.65;23.5
3693.65;3687.840087890625;3703.3;2.4
3703.3;3703.22998046875;3706.3;2.45
3706.3;3706.909912109375;3703.51;2.27
3703.51;3706.409912109375;3696.44;63.72
3696.44;3700.639892578125;3695.6;98.88
3695.6;3693.64990234375;3697.09;71.31
3697.09;3696.830078125;3688.61;1.4
3694.13;3701.800048828125;3690.8;96.09
3690.8;3688.93994140625;3700.2;6.9
3700.2;3699.550048828125;3699.8;0.84
3699.8;3700.360107421875;3700.1;2.42
3700.1;3699.070068359375;3709.1;4.55
3707.5;3698.300048828125;3705.2;23.28
3705.2;3704.739990234375;3697.6;6.06
3697.6;3703.8701171875;3688.5;15.97
3688.5;3688.969970703125;3599.4;3.28
3397.71;3607.989990234375;3583.2;1573.43
3576.88;3394.159912109375;3605.8;70.19
3605.8;3602.1201171875;3596.9;103.17
3596.08;3595.97998046875;3586.0;11.53
3586.0;3589.449951171875;3585.01;6.55
3585.01;3571.090087890625;3575.9;12.09
3575.9;3576.35009765625;3595.45;97.97
3595.45;3597.669921875;3588.13;38.66
3588.13;3589.699951171875;3581.82;2.12
3581.82;3580.320068359375;3580.0;24.99
3580.0;3585.550048828125;3603.1;46.2
3603.1;3579.06005859375;3610.0;12.39
3610.0;3601.530029296875;3607.9;165.16
3607.9;3610.360107421875;3608.3;11.51
3608.3;3615.10009765625;3612.0;4.99
3612.0;3607.6298828125;3615.0;2.59
3615.0;3613.75;3620.2;106.53
3620.2;3618.530029296875;3631.2;12.24
3631.2;3629.469970703125;3623.9;17.64
3623.9;3626.610107421875;3621.5;24.77
3615.05;3617.06005859375;3624.65;52.24
3623.59;3611.510009765625;3623.0;14.33
3619.58;3623.0400390625;3621.3;42.03
3619.57;3609.889892578125;3611.5;23.53
3602.98;3603.820068359375;3624.6;6.69
3624.82;3614.2099609375;3629.0;13.53
3629.0;3627.780029296875;3616.1;21.42
3616.1;3618.14990234375;3629.1;6.34
3629.1;3621.909912109375;3745.0;5.12
3980.27;3997.330078125;3754.8;100.25
3754.8;3773.909912109375;3757.8;11.19
3757.8;3752.8701171875;3766.2;37.97
3766.2;3765.8798828125;3764.05;4.84
3765.44;3825.75;3766.4;3.13
3766.48;3762.77001953125;3750.1;10.11
3753.99;3753.929931640625;3754.1;8.6
3755.42;3758.800048828125;3745.6;2.01
3746.53;3743.85009765625;3749.67;3.92
3749.67;3751.840087890625;3754.9;2.55
3754.9;3743.409912109375;3768.3;1.19
3768.3;3755.510009765625;3758.1;29.57
3758.1;3756.35009765625;3752.7;1.14
3752.7;3752.1201171875;3750.7;12.74
3750.7;3749.409912109375;3751.8;4.41
3751.8;3754.330078125;3743.0;6.77
3743.0;3755.510009765625;3741.4;6.49
3741.4;3741.639892578125;3745.0;6.77
3745.0;3739.2900390625;3748.9;12.25
3750.16;3747.110107421875;3744.4;18.58
3745.19;3745.75;3715.3;24.71
3715.3;3727.39990234375;3727.45;53.42
3727.45;3720.330078125;3738.9;83.89
3743.76;3738.389892578125;3740.8;32.96
3765.23;3766.60009765625;3732.6;8.15
3732.6;3735.280029296875;3750.0;7.9
3750.0;3740.080078125;3745.6;6.29
3745.6;3738.35009765625;3724.9;25.35
3724.9;3738.14990234375;3730.7;21.65
3725.33;3723.409912109375;3713.5;13.21
3713.5;3711.159912109375;3726.0;75.4
3726.0;3722.3701171875;3706.17;7.33
3700.82;3708.56005859375;3710.6;19.32
3710.6;3703.030029296875;3634.0;16.6
3523.67;3625.93994140625;3648.6;453.82
3639.54;3573.10009765625;3650.18;64.71
3649.51;3616.530029296875;3651.18;9.77
3651.18;3630.56005859375;3654.3;14.7
3654.3;3659.239990234375;3660.1;20.81
3660.1;3653.889892578125;3664.9;21.64
3664.9;3654.56005859375;3658.0;13.49
3658.0;3662.010009765625;3670.0;36.61
3670.0;3664.550048828125;3678.0;17.36
3678.0;3671.050048828125;3673.0;150.75
3673.0;3678.679931640625;3677.92;5.14
3677.92;3674.1201171875;3669.5;14.21
3669.5;3676.35009765625;3653.99;12.81
3653.99;3667.06005859375;3658.2;528.05
3658.2;3655.7099609375;3688.9;34.56
3688.9;3672.840087890625;3677.78;127.4
3675.57;3682.800048828125;3688.5;233.3
3688.5;3687.300048828125;3691.1;8.44
3678.39;3677.330078125;3720.6;13.47
3743.8;3726.5400390625;3709.1;4.32
3709.1;3712.64990234375;3698.09;61.64
3698.09;3701.77001953125;3699.5;7.08
3699.5;3703.02001953125;3691.5;28.44
3691.5;3679.9599609375;3679.5;18.92
3679.5;3694.530029296875;3690.0;140.47
3696.08;3692.919921875;3697.4;72.02
3701.08;3697.2900390625;3683.0;6.1
3683.0;3690.02001953125;3671.4;3.56
3671.4;3667.77001953125;3659.3;17.33
3663.62;3664.580078125;3672.89;11.56
3672.89;3670.949951171875;3665.8;5.29
3665.8;3672.2099609375;3662.5;13.42
3662.5;3665.75;3676.52;59.15
3676.52;3673.830078125;3673.7;37.62
3673.7;3669.75;3679.0;2.43
3679.0;3676.7900390625;3668.9;38.42
3668.9;3674.6201171875;3644.6;3.1
3626.77;3633.7900390625;3650.5;3.78
3650.5;3634.780029296875;3648.6;15.02
3648.6;3649.820068359375;3648.8;1.3
3648.8;3652.449951171875;3652.0;10.07
3652.0;3654.429931640625;3656.3;59.38
3656.3;3653.43994140625;3653.8;9.92
3647.02;3647.10009765625;3661.0;106.91
3658.03;3649.080078125;3647.3;37.56
3647.3;3653.219970703125;3649.6;8.97
3631.35;3630.5;3650.2;34.52
3648.02;3648.89990234375;3642.5;5.45
3642.5;3648.25;3644.2;18.96
3644.2;3643.080078125;3642.9;70.69
3642.54;3641.81005859375;3652.0;8.07
3652.0;3649.7099609375;3683.0;11.75
3683.0;3668.070068359375;3672.8;134.21
3684.11;3699.580078125;3682.34;28.46
3682.34;3679.820068359375;3710.32;13.63
3710.32;3695.8798828125;3695.42;156.12
3695.42;3698.7900390625;3697.33;4.96
3697.33;3698.389892578125;3700.2;232.21
3700.2;3694.0;3699.1;11.55
3699.18;3702.699951171875;3699.1;25.99
3699.1;3697.8798828125;3721.7;9.18
3721.7;3712.3798828125;3714.9;150.45
3714.9;3719.360107421875;3713.9;43.57
3713.9;3710.860107421875;3704.6;2.75
3704.6;3707.02001953125;3712.2;5.42
3712.2;3708.1201171875;3707.4;3.12
3707.4;3708.9599609375;3705.2;5.04
3705.2;3705.81005859375;3698.9;4.27
3698.9;3698.43994140625;3698.2;2.81
3698.2;3697.659912109375;3706.65;13.77
3710.55;3707.8701171875;3700.2;8.4
3700.2;3703.31005859375;3707.2;15.55
3707.2;3701.679931640625;3705.5;12.68
3705.5;3702.830078125;3700.0;15.08
3702.78;3706.550048828125;3683.7;50.25
3687.82;3699.6201171875;3684.9;72.9
3694.86;3695.3701171875;3675.6;11.54
3665.24;3671.43994140625;3671.4;17.51
3671.4;3668.77001953125;3669.6;7.02
3669.6;3671.25;3683.1;5.22
3683.1;3672.0;3689.2;29.69
3689.2;3692.830078125;3672.48;22.41
3672.48;3675.68994140625;3668.2;2.77
3668.2;3669.31005859375;3664.6;7.39
3661.15;3658.330078125;3660.0;2.01
3660.0;3662.679931640625;3672.6;4.58
3669.43;3667.929931640625;3671.1;17.03
3671.1;3666.2900390625;3678.8;1.58
3678.21;3674.3701171875;3674.3;4.52
3674.3;3672.780029296875;3677.4;8.63
3676.22;3677.199951171875;3680.9;17.2
3680.9;3678.969970703125;3681.16;5.56
3681.16;3680.429931640625;3692.6;1.97
3692.6;3688.860107421875;3708.0;20.36
3717.73;3709.6201171875;3706.1;18.03
3706.1;3706.530029296875;3706.49;22.06
3706.49;3703.639892578125;3712.9;28.1
3712.9;3713.389892578125;3703.7;10.68
3703.7;3706.449951171875;3698.56;2.92
3698.56;3702.43994140625;3702.7;26.22
3702.7;3701.580078125;3710.3;4.93
3710.3;3702.760009765625;3710.7;31.9
3710.7;3707.239990234375;3832.6;2.88
4256.35;4025.02001953125;3827.87;145.76
3827.87;3796.199951171875;3808.9;31.24
3808.9;3891.840087890625;3808.7;5.86
3808.7;3826.3701171875;3796.6;33.22
3796.6;3900.179931640625;3790.4;140.06
3790.4;3948.39990234375;3791.9;45.14
3791.9;3787.080078125;3791.7;20.75
3798.28;3766.340087890625;3795.0;0.61
3795.76;3789.419921875;3796.2;18.91
3796.96;3805.3701171875;3778.96;19.44
3779.48;3758.830078125;3781.1;13.09
3781.1;3795.969970703125;3777.14;7.99
3779.66;3789.25;3775.8;42.55
3776.96;3766.760009765625;3777.9;18.61
3783.86;3779.409912109375;3773.1;9.6
3775.63;3791.780029296875;3768.2;2.02
3768.2;3770.2099609375;3765.0;3.21
3765.0;3761.93994140625;3785.1;3.5
3785.1;3773.080078125;3780.4;11.7
3780.4;3784.179931640625;3777.2;5.26
3778.79;3778.780029296875;3775.0;8.23
3775.65;3787.639892578125;3773.5;6.94
3776.02;3745.06005859375;3769.9;2.16
3772.88;3775.52001953125;3770.3;0.19
3781.86;3786.550048828125;3769.4;121.79
3767.74;3767.18994140625;3764.5;5.48
3760.81;3764.39990234375;3767.2;6.11
3766.48;3761.030029296875;3775.3;2.08
3772.51;3767.949951171875;3768.2;22.7
3767.51;3768.070068359375;3717.0;27.17
3661.76;3735.949951171875;3578.5;590.94
3114.85;3144.47998046875;3582.0;1767.8
3582.0;3488.340087890625;3590.3;139.62
3590.3;3585.219970703125;3590.7;47.82
3590.09;3606.280029296875;3586.88;11.12
3586.88;3585.93994140625;3587.34;120.68
3587.34;3565.97998046875;3575.4;17.48
3575.4;3409.360107421875;3580.5;644.75
3580.5;3574.0;3571.5;8.05
3571.5;3564.8701171875;3564.59;61.08
3564.59;3576.199951171875;3569.84;325.96
3569.84;3566.090087890625;3587.6;13.87
3587.6;3536.639892578125;3596.03;45.23
3593.04;3420.39990234375;3589.4;54.76
3589.4;3561.320068359375;3586.1;2.17
3586.1;3520.800048828125;3590.9;3.24
3590.9;3645.1201171875;3587.8;15.59
3587.8;3600.780029296875;3596.1;1.51
3596.1;3685.7900390625;3579.8;24.82
3579.8;3581.760009765625;3577.2;189.9
3577.2;3496.169921875;3575.1;56.21
3575.1;3575.81005859375;3579.2;10.58
3578.08;3593.68994140625;3580.6;10.6
3579.92;3588.610107421875;3575.4;14.44
3567.73;3640.4599609375;3577.86;6.2
3564.07;3568.219970703125;3576.6;3.8
3576.6;3575.2900390625;3573.2;11.33
3573.2;3572.9599609375;3582.0;41.58
3582.0;3579.8798828125;3580.9;39.35
3580.9;3577.639892578125;3588.02;62.95
3588.02;3588.699951171875;3595.1;4.15
3594.32;3583.360107421875;3583.4;18.06
3595.91;3584.570068359375;3577.8;31.98
3577.8;3588.760009765625;3587.2;27.25
3587.2;3605.070068359375;3585.5;7.12
3585.5;3602.169921875;3584.46;14.08
3584.46;3587.39990234375;3581.5;8.84
3581.5;3587.260009765625;3588.4;10.05
3588.4;3576.330078125;3586.1;54.84
3586.1;3585.27001953125;3590.1;8.72
3590.1;3589.2900390625;3580.1;98.03
3580.1;3588.449951171875;3557.1;59.37
3550.3;3561.330078125;3581.3;315.72
3581.3;3566.75;3582.0;14.63
3582.0;3582.179931640625;3588.3;14.45
3588.3;3587.139892578125;3591.1;1.03
3591.1;3592.169921875;3598.0;5.71
3598.0;3588.75;3585.3;59.57
3585.3;3583.580078125;3587.5;12.56
3587.5;3596.219970703125;3582.8;0.36
3582.8;3589.929931640625;3583.2;5.73
3583.2;3586.030029296875;3574.88;19.89
3574.88;3584.889892578125;3569.0;22.94
3569.0;3570.860107421875;3577.91;332.58
3577.91;3567.360107421875;3576.8;12.45
3576.8;3582.2099609375;3576.0;4.93
3573.47;3572.169921875;3572.2;17.15
3572.2;3571.56005859375;3552.6;7.27
3472.22;3493.43994140625;3598.91;204.84
3599.0;3580.760009765625;3599.06;52.45
3628.3;3628.4599609375;3636.9;15.59
3636.9;3607.760009765625;3625.3;217.92
3625.66;3627.739990234375;3644.6;66.47
3654.07;3637.780029296875;3643.92;30.22
3646.88;3655.489990234375;3648.8;3.11
3648.8;3647.219970703125;3644.0;64.36
3647.57;3651.06005859375;3657.1;5.37
3679.36;3678.570068359375;3649.9;50.04
3649.9;3663.219970703125;3653.1;5.67
3653.1;3654.3798828125;3638.3;3.85
3638.3;3643.580078125;3638.8;24.68
3638.8;3635.1298828125;3641.0;6.78
3641.0;3639.72998046875;3641.73;1.22
3641.73;3639.1298828125;3638.7;1.97
3638.7;3640.699951171875;3643.5;5.59
3643.5;3641.639892578125;3659.87;3.05
3659.87;3649.8701171875;3651.81;10.67
