entry_test_price;prediction;test_price;timeStamp
3922.9;3916.530029296875;3917.0;1546566000
3917.0;3919.93994140625;3918.97;1546569000
3918.97;3917.1298828125;3935.1;1546572000
3935.1;3931.719970703125;3930.0;1546575000
3930.0;3932.22998046875;3940.0;1546578000
3940.0;3936.080078125;3953.0;1546581000
3953.0;3945.989990234375;3953.6;1546584000
3953.6;3950.830078125;3952.58;1546587000
3952.58;3959.409912109375;3935.3;1546590000
3935.3;3936.419921875;3925.1;1546593000
3925.1;3925.989990234375;3936.2;1546596000
3936.2;3926.7099609375;3931.0;1546599000
3931.0;3937.8798828125;3916.2;1546602000
3916.2;3910.949951171875;3910.0;1546605000
3910.0;3913.06005859375;3911.0;1546608000
3911.0;3908.239990234375;3874.6;1546611000
3874.6;3872.639892578125;3879.7;1546614000
3879.7;3874.9599609375;3889.9;1546617000
3889.9;3889.590087890625;3892.4;1546620000
3892.4;3893.159912109375;3889.0;1546623000
3889.0;3895.760009765625;3887.2;1546626000
3887.2;3881.97998046875;3884.1;1546629000
3884.1;3883.5;3925.9;1546632000
3925.9;3895.780029296875;3972.05;1546635000
3972.05;3948.4599609375;3948.0;1546638000
3948.0;3941.89990234375;3959.4;1546641000
3959.4;3969.429931640625;3982.9;1546644000
3982.9;3956.360107421875;3999.0;1546647000
3999.0;3999.02001953125;3988.0;1546650000
3988.0;3980.169921875;3993.23;1546653000
3993.23;3993.330078125;3989.3;1546656000
3989.3;3986.780029296875;3994.5;1546659000
3994.5;3995.739990234375;3996.5;1546662000
3996.5;3995.330078125;4011.3;1546665000
4011.3;4011.610107421875;3975.6;1546668000
3975.6;3985.489990234375;3963.2;1546671000
3963.2;3968.510009765625;3965.6;1546674000
3965.6;3962.2900390625;3963.83;1546677000
3963.83;3965.35009765625;3957.0;1546680000
3957.0;3962.56005859375;3967.3;1546683000
3967.3;3956.3798828125;3971.7;1546686000
3971.7;3965.340087890625;3972.3;1546689000
3972.3;3974.85009765625;3956.9;1546692000
3956.9;3964.169921875;3960.3;1546695000
3960.3;3960.10009765625;3966.5;1546698000
3966.5;3958.169921875;3942.9;1546701000
3942.9;3948.7099609375;3961.1;1546704000
3961.1;3967.469970703125;3966.5;1546707000
3966.5;3963.419921875;3966.0;1546710000
3966.0;3964.75;3972.26;1546713000
3972.26;3966.469970703125;3966.0;1546716000
3966.0;3965.590087890625;3962.5;1546719000
3962.5;3964.719970703125;3965.4;1546722000
3965.4;3963.080078125;3926.0;1546725000
3926.0;3937.699951171875;3920.7;1546728000
3920.7;3928.969970703125;3917.1;1546731000
3917.1;3909.300048828125;3926.3;1546734000
3926.3;3919.75;3907.8;1546737000
3907.8;3922.429931640625;3913.9;1546740000
3913.9;3913.77001953125;3920.1;1546743000
3920.1;3914.260009765625;3913.5;1546746000
3913.5;3913.889892578125;3917.68;1546749000
3917.68;3914.659912109375;3916.3;1546752000
3916.3;3915.68994140625;3903.4;1546755000
3903.4;3913.860107421875;3899.5;1546758000
3899.5;3902.820068359375;3899.2;1546761000
3899.2;3895.35009765625;3907.6;1546764000
3907.6;3905.7900390625;3899.3;1546767000
3899.3;3902.81005859375;3936.8;1546770000
3936.8;3923.840087890625;3950.0;1546773000
3950.0;3952.18994140625;3931.3;1546776000
3931.3;3937.14990234375;3936.5;1546779000
3936.5;3932.60009765625;3927.0;1546782000
3927.0;3922.429931640625;3953.6;1546785000
3953.6;3964.330078125;3946.8;1546788000
3946.8;3951.300048828125;3971.0;1546791000
3971.0;3953.840087890625;4176.0;1546794000
4176.0;4111.6201171875;4157.5;1546797000
4157.5;4068.85009765625;4175.6;1546800000
4175.6;4270.990234375;4183.24;1546803000
4183.24;4139.06005859375;4162.6;1546806000
4162.6;4181.83984375;4159.8;1546809000
4159.8;4152.7099609375;4160.5;1546812000
4160.5;4162.60986328125;4172.1;1546815000
4172.1;4179.27978515625;4187.0;1546818000
4187.0;4178.990234375;4152.1;1546821000
4152.1;4171.8701171875;4151.4;1546824000
4151.4;4142.56982421875;4154.1;1546827000
4154.1;4142.16015625;4151.0;1546830000
4151.0;4152.2998046875;4148.5;1546833000
4148.5;4148.72998046875;4147.9;1546836000
4147.9;4143.68017578125;4150.1;1546839000
4150.1;4152.08984375;4152.1;1546842000
4152.1;4154.52978515625;4158.7;1546845000
4158.7;4154.4501953125;4170.4;1546848000
4170.4;4159.419921875;4126.2;1546851000
4126.2;4122.97998046875;4107.7;1546854000
4107.7;4094.22998046875;4107.7;1546857000
4107.7;4154.35986328125;4107.7;1546860000
4107.7;4090.25;4107.7;1546863000
4107.7;4108.009765625;4107.7;1546866000
4107.7;4106.2099609375;4111.0;1546869000
4111.0;4108.56005859375;4111.0;1546872000
4111.0;4113.7099609375;4111.0;1546875000
4111.0;4109.7900390625;4111.0;1546878000
4111.0;4109.7001953125;4137.2;1546881000
4137.2;4119.18994140625;4140.0;1546884000
4140.0;4144.56005859375;4133.3;1546887000
4133.3;4136.41015625;4121.62;1546890000
4121.62;4132.509765625;4118.0;1546893000
4118.0;4114.31005859375;4111.39;1546896000
4111.39;4116.14013671875;4104.8;1546899000
4104.8;4107.89990234375;4110.82;1546902000
4110.82;4113.02978515625;4129.4;1546905000
4129.4;4114.16015625;4112.6;1546908000
4112.6;4128.9501953125;4081.2;1546911000
4081.2;4110.72998046875;4093.0;1546914000
4093.0;4096.85986328125;4085.86;1546917000
4085.86;4090.179931640625;4093.9;1546920000
4093.9;4090.360107421875;4095.36;1546923000
4095.36;4074.77001953125;4096.0;1546926000
4096.0;4096.08984375;4107.0;1546929000
4107.0;4099.14990234375;4099.9;1546932000
4099.9;4100.02978515625;4109.5;1546935000
4109.5;4103.72998046875;4111.4;1546938000
4111.4;4105.27001953125;4110.7;1546941000
4110.7;4100.58984375;4111.4;1546944000
4111.4;4107.18017578125;4130.8;1546947000
4130.8;4136.009765625;4146.07;1546950000
4146.07;4139.43017578125;4171.4;1546953000
4171.4;4155.8798828125;4160.0;1546956000
4160.0;4159.3798828125;4197.0;1546959000
4197.0;4194.31982421875;4128.1;1546962000
4128.1;4164.89990234375;4140.1;1546965000
4140.1;4143.75;4123.1;1546968000
4123.1;4125.93994140625;4131.3;1546971000
4131.3;4128.3701171875;4140.84;1546974000
4140.84;4132.2001953125;4125.85;1546977000
4125.85;4125.10009765625;4126.1;1546980000
4126.1;4125.56005859375;4105.9;1546983000
4105.9;4108.419921875;4123.0;1546986000
4123.0;4115.169921875;4100.0;1546989000
4100.0;4105.27978515625;4098.2;1546992000
4098.2;4106.25;4118.47;1546995000
4118.47;4115.68017578125;4138.5;1546998000
4138.5;4146.330078125;4141.2;1547001000
4141.2;4144.64990234375;4143.9;1547004000
4143.9;4140.169921875;4150.28;1547007000
4150.28;4146.759765625;4141.5;1547010000
4141.5;4139.81982421875;4139.4;1547013000
4139.4;4135.58984375;4145.8;1547016000
4145.8;4142.60986328125;4140.7;1547019000
4140.7;4131.7998046875;4140.1;1547022000
4140.1;4149.080078125;4135.8;1547025000
4135.8;4143.080078125;4140.2;1547028000
4140.2;4138.9599609375;4155.73;1547031000
4155.73;4154.830078125;4095.8;1547034000
4095.8;4137.4501953125;4095.17;1547037000
4095.17;4113.93994140625;4090.4;1547040000
4090.4;4093.590087890625;4053.8;1547043000
4053.8;4099.43017578125;4071.2;1547046000
4071.2;4078.929931640625;4075.0;1547049000
4075.0;4079.260009765625;4072.8;1547052000
4072.8;4085.409912109375;4076.5;1547055000
4076.5;4072.7099609375;4075.4;1547058000
4075.4;4089.340087890625;4088.7;1547061000
4088.7;4091.260009765625;4080.5;1547064000
4080.5;4082.909912109375;4078.6;1547067000
4078.6;4086.72998046875;4088.8;1547070000
4088.8;4078.419921875;4084.9;1547073000
4084.9;4084.52001953125;4094.0;1547076000
4094.0;4083.27001953125;4114.7;1547079000
4114.7;4102.330078125;4112.78;1547082000
4112.78;4109.7099609375;4106.1;1547085000
4106.1;4108.7900390625;4114.4;1547088000
4114.4;4113.06982421875;4113.0;1547091000
4113.0;4111.2998046875;4127.4;1547094000
4127.4;4121.22021484375;4119.5;1547097000
4119.5;4129.18017578125;3911.1;1547100000
3911.1;4152.81982421875;3907.24;1547103000
3907.24;3888.239990234375;3895.1;1547106000
3895.1;3939.60009765625;3864.8;1547109000
3864.8;3919.860107421875;3881.0;1547112000
3881.0;3883.72998046875;3868.5;1547115000
3868.5;3904.31005859375;3878.72;1547118000
3878.72;3877.52001953125;3874.52;1547121000
3874.52;3881.080078125;3859.8;1547124000
3859.8;3862.550048828125;3862.0;1547127000
3862.0;3859.139892578125;3874.3;1547130000
3874.3;3859.52001953125;3866.7;1547133000
3866.7;3870.02001953125;3718.0;1547136000
3718.0;3809.139892578125;3711.4;1547139000
3711.4;3716.2099609375;3707.0;1547142000
3707.0;3691.199951171875;3720.7;1547145000
3720.7;3708.0400390625;3724.97;1547148000
3724.97;3721.330078125;3717.07;1547151000
3717.07;3725.300048828125;3721.8;1547154000
3721.8;3732.780029296875;3716.1;1547157000
3716.1;3722.219970703125;3712.1;1547160000
3712.1;3726.340087890625;3716.1;1547163000
3716.1;3719.590087890625;3728.0;1547166000
3728.0;3728.52001953125;3728.0;1547169000
3728.0;3726.64990234375;3708.0;1547172000
3708.0;3715.27001953125;3717.1;1547175000
3717.1;3709.5;3692.1;1547178000
3692.1;3701.590087890625;3704.2;1547181000
3704.2;3703.590087890625;3716.1;1547184000
3716.1;3717.550048828125;3728.2;1547187000
3728.2;3723.419921875;3732.0;1547190000
3732.0;3727.320068359375;3751.0;1547193000
3751.0;3745.72998046875;3747.41;1547196000
3747.41;3748.159912109375;3733.7;1547199000
3733.7;3733.659912109375;3729.0;1547202000
3729.0;3726.75;3725.9;1547205000
3725.9;3725.110107421875;3726.9;1547208000
3726.9;3723.81005859375;3721.0;1547211000
3721.0;3723.60009765625;3734.09;1547214000
3734.09;3729.56005859375;3742.3;1547217000
3742.3;3737.7900390625;3728.0;1547220000
3728.0;3726.469970703125;3731.5;1547223000
3731.5;3733.8701171875;3731.1;1547226000
3731.1;3734.22998046875;3725.1;1547229000
3725.1;3727.070068359375;3734.9;1547232000
3734.9;3731.6298828125;3739.53;1547235000
3739.53;3735.550048828125;3734.5;1547238000
3734.5;3731.47998046875;3723.6;1547241000
3723.6;3726.77001953125;3713.8;1547244000
3713.8;3709.75;3709.9;1547247000
3709.9;3703.5;3725.8;1547250000
3725.8;3722.260009765625;3718.0;1547253000
3718.0;3707.199951171875;3707.2;1547256000
3707.2;3706.2900390625;3711.89;1547259000
3711.89;3707.429931640625;3718.46;1547262000
3718.46;3715.550048828125;3710.74;1547265000
3710.74;3713.179931640625;3713.9;1547268000
3713.9;3714.89990234375;3713.5;1547271000
3713.5;3714.070068359375;3698.6;1547274000
3698.6;3704.840087890625;3700.2;1547277000
3700.2;3698.239990234375;3696.97;1547280000
3696.97;3698.52001953125;3688.9;1547283000
3688.9;3689.929931640625;3697.7;1547286000
3697.7;3693.260009765625;3693.5;1547289000
3693.5;3697.760009765625;3687.0;1547292000
3687.0;3696.489990234375;3706.9;1547295000
3706.9;3694.159912109375;3705.7;1547298000
3705.7;3711.18994140625;3709.0;1547301000
3709.0;3706.639892578125;3708.05;1547304000
3708.05;3709.989990234375;3714.5;1547307000
3714.5;3708.489990234375;3710.1;1547310000
3710.1;3708.77001953125;3716.9;1547313000
3716.9;3713.570068359375;3717.6;1547316000
3717.6;3712.8798828125;3714.0;1547319000
3714.0;3712.969970703125;3720.0;1547322000
3720.0;3716.18994140625;3721.4;1547325000
3721.4;3718.8798828125;3715.2;1547328000
3715.2;3717.3798828125;3699.7;1547331000
3699.7;3717.81005859375;3701.5;1547334000
3701.5;3708.679931640625;3696.0;1547337000
3696.0;3696.679931640625;3685.4;1547340000
3685.4;3677.760009765625;3683.5;1547343000
3683.5;3684.530029296875;3703.3;1547346000
3703.3;3702.64990234375;3712.9;1547349000
3712.9;3703.659912109375;3706.3;1547352000
3706.3;3705.570068359375;3703.9;1547355000
3703.9;3704.659912109375;3692.39;1547358000
3692.39;3692.7900390625;3697.1;1547361000
3697.1;3691.10009765625;3699.3;1547364000
3699.3;3700.0400390625;3685.7;1547367000
3685.7;3689.530029296875;3698.8;1547370000
3698.8;3691.919921875;3702.37;1547373000
3702.37;3707.429931640625;3698.4;1547376000
3698.4;3696.27001953125;3692.8;1547379000
3692.8;3695.929931640625;3707.9;1547382000
3707.9;3704.080078125;3705.46;1547385000
3705.46;3704.3701171875;3689.3;1547388000
3689.3;3700.239990234375;3693.2;1547391000
3693.2;3692.22998046875;3590.1;1547394000
3590.1;3592.360107421875;3593.3;1547397000
3593.3;3597.860107421875;3596.96;1547400000
3596.96;3600.090087890625;3581.8;1547403000
3581.8;3589.169921875;3583.3;1547406000
3583.3;3583.9599609375;3585.6;1547409000
3585.6;3581.050048828125;3593.4;1547412000
3593.4;3570.840087890625;3591.3;1547415000
3591.3;3599.35009765625;3578.9;1547418000
3578.9;3579.860107421875;3590.0;1547421000
3590.0;3596.2900390625;3593.8;1547424000
3593.8;3598.030029296875;3600.6;1547427000
3600.6;3607.580078125;3610.0;1547430000
3610.0;3604.360107421875;3608.34;1547433000
3608.34;3609.219970703125;3608.1;1547436000
3608.1;3608.3798828125;3613.6;1547439000
3613.6;3612.159912109375;3620.0;1547442000
3620.0;3612.580078125;3624.3;1547445000
3624.3;3625.639892578125;3628.0;1547448000
3628.0;3631.179931640625;3624.6;1547451000
3624.6;3628.56005859375;3612.2;1547454000
3612.2;3622.3701171875;3638.0;1547457000
3638.0;3619.219970703125;3614.71;1547460000
3614.71;3619.7099609375;3611.41;1547463000
3611.41;3618.02001953125;3615.0;1547466000
3615.0;3614.1201171875;3624.1;1547469000
3624.1;3625.239990234375;3618.05;1547472000
3618.05;3626.2900390625;3624.3;1547475000
3624.3;3610.340087890625;3760.0;1547478000
3760.0;3760.1298828125;3752.0;1547481000
3752.0;3757.969970703125;3754.3;1547484000
3754.3;3748.610107421875;3768.8;1547487000
3768.8;3754.14990234375;3760.1;1547490000
3760.1;3772.949951171875;3789.77;1547493000
3789.77;3753.949951171875;3751.3;1547496000
3751.3;3757.64990234375;3745.8;1547499000
3745.8;3753.300048828125;3741.31;1547502000
3741.31;3740.489990234375;3757.2;1547505000
3757.2;3752.989990234375;3759.3;1547508000
3759.3;3748.510009765625;3758.1;1547511000
3758.1;3757.56005859375;3763.12;1547514000
3763.12;3769.9599609375;3754.07;1547517000
3754.07;3753.1201171875;3752.2;1547520000
3752.2;3753.2099609375;3750.2;1547523000
3750.2;3750.219970703125;3750.2;1547526000
3750.2;3752.110107421875;3740.27;1547529000
3740.27;3743.7900390625;3744.1;1547532000
3744.1;3744.340087890625;3746.9;1547535000
3746.9;3744.419921875;3742.3;1547538000
3742.3;3744.3701171875;3736.4;1547541000
3736.4;3735.699951171875;3724.9;1547544000
3724.9;3723.1201171875;3735.2;1547547000
3735.2;3722.090087890625;3740.5;1547550000
3740.5;3729.260009765625;3731.8;1547553000
3731.8;3724.25;3737.4;1547556000
3737.4;3735.929931640625;3747.4;1547559000
3747.4;3742.530029296875;3733.4;1547562000
3733.4;3739.030029296875;3726.3;1547565000
3726.3;3730.35009765625;3730.0;1547568000
3730.0;3721.699951171875;3723.9;1547571000
3723.9;3724.06005859375;3714.73;1547574000
3714.73;3714.159912109375;3704.4;1547577000
3704.4;3713.909912109375;3699.1;1547580000
3699.1;3706.419921875;3646.7;1547583000
3646.7;3726.9599609375;3643.4;1547586000
3643.4;3655.10009765625;3650.6;1547589000
3650.6;3650.52001953125;3651.1;1547592000
3651.1;3658.800048828125;3652.7;1547595000
3652.7;3654.52001953125;3661.3;1547598000
3661.3;3660.52001953125;3665.0;1547601000
3665.0;3670.050048828125;3663.16;1547604000
3663.16;3665.360107421875;3670.1;1547607000
3670.1;3666.02001953125;3681.9;1547610000
3681.9;3674.389892578125;3673.4;1547613000
3673.4;3680.3798828125;3679.1;1547616000
3679.1;3677.0400390625;3670.7;1547619000
3670.7;3674.22998046875;3655.9;1547622000
3655.9;3655.929931640625;3664.2;1547625000
3664.2;3658.6201171875;3682.1;1547628000
3682.1;3678.719970703125;3689.6;1547631000
3689.6;3689.360107421875;3691.0;1547634000
3691.0;3687.080078125;3696.1;1547637000
3696.1;3690.330078125;3714.6;1547640000
3714.6;3716.8701171875;3709.3;1547643000
3709.3;3682.10009765625;3709.9;1547646000
3709.9;3696.43994140625;3699.5;1547649000
3699.5;3706.860107421875;3689.1;1547652000
3689.1;3692.6201171875;3683.92;1547655000
3683.92;3684.6201171875;3689.3;1547658000
3689.3;3689.070068359375;3682.59;1547661000
3682.59;3687.4599609375;3660.08;1547664000
3660.08;3673.8701171875;3664.9;1547667000
3664.9;3665.340087890625;3668.1;1547670000
3668.1;3655.340087890625;3666.0;1547673000
3666.0;3665.0;3664.9;1547676000
3664.9;3665.070068359375;3676.0;1547679000
3676.0;3664.050048828125;3678.2;1547682000
3678.2;3673.800048828125;3668.15;1547685000
3668.15;3676.5400390625;3680.0;1547688000
3680.0;3681.0;3643.07;1547691000
3643.07;3687.449951171875;3645.7;1547694000
3645.7;3652.510009765625;3645.6;1547697000
3645.6;3641.530029296875;3653.4;1547700000
3653.4;3655.280029296875;3660.6;1547703000
3660.6;3653.429931640625;3652.7;1547706000
3652.7;3659.760009765625;3653.6;1547709000
3653.6;3659.64990234375;3655.0;1547712000
3655.0;3651.530029296875;3654.67;1547715000
3654.67;3656.820068359375;3650.3;1547718000
3650.3;3650.4599609375;3647.62;1547721000
3647.62;3652.93994140625;3651.4;1547724000
3651.4;3650.320068359375;3640.1;1547727000
3640.1;3635.669921875;3640.3;1547730000
3640.3;3643.02001953125;3651.5;1547733000
3651.5;3643.7099609375;3664.2;1547736000
3664.2;3659.43994140625;3684.9;1547739000
3684.9;3661.409912109375;3682.5;1547742000
3682.5;3692.300048828125;3696.5;1547745000
3696.5;3688.360107421875;3699.6;1547748000
3699.6;3702.719970703125;3700.5;1547751000
3700.5;3706.2099609375;3690.7;1547754000
3690.7;3693.89990234375;3700.9;1547757000
3700.9;3698.719970703125;3700.54;1547760000
3700.54;3703.239990234375;3712.4;1547763000
3712.4;3696.429931640625;3722.73;1547766000
3722.73;3715.4599609375;3711.0;1547769000
3711.0;3718.110107421875;3705.7;1547772000
3705.7;3703.2900390625;3709.9;1547775000
3709.9;3705.89990234375;3708.9;1547778000
3708.9;3712.419921875;3707.2;1547781000
3707.2;3709.3701171875;3696.4;1547784000
3696.4;3701.010009765625;3698.8;1547787000
3698.8;3692.659912109375;3703.3;1547790000
3703.3;3694.760009765625;3702.55;1547793000
3702.55;3713.550048828125;3699.1;1547796000
3699.1;3706.510009765625;3702.1;1547799000
3702.1;3705.77001953125;3705.4;1547802000
3705.4;3700.52001953125;3699.9;1547805000
3699.9;3694.070068359375;3685.7;1547808000
3685.7;3680.429931640625;3678.4;1547811000
3678.4;3678.64990234375;3677.1;1547814000
3677.1;3673.18994140625;3669.97;1547817000
3669.97;3681.239990234375;3670.7;1547820000
3670.7;3667.969970703125;3689.6;1547823000
3689.6;3685.39990234375;3669.47;1547826000
3669.47;3682.8798828125;3676.48;1547829000
3676.48;3676.639892578125;3663.7;1547832000
3663.7;3655.070068359375;3662.1;1547835000
3662.1;3655.860107421875;3666.7;1547838000
3666.7;3662.31005859375;3671.1;1547841000
3671.1;3676.570068359375;3677.0;1547844000
3677.0;3682.429931640625;3684.8;1547847000
3684.8;3682.949951171875;3676.8;1547850000
3676.8;3675.050048828125;3677.5;1547853000
3677.5;3678.260009765625;3679.3;1547856000
3679.3;3678.81005859375;3686.3;1547859000
3686.3;3680.669921875;3699.6;1547862000
3699.6;3706.419921875;3708.58;1547865000
3708.58;3716.89990234375;3707.2;1547868000
3707.2;3704.469970703125;3707.76;1547871000
3707.76;3709.080078125;3705.5;1547874000
3705.5;3707.64990234375;3702.8;1547877000
3702.8;3704.080078125;3703.7;1547880000
3703.7;3704.39990234375;3709.6;1547883000
3709.6;3707.5;3707.0;1547886000
3707.0;3704.800048828125;3853.97;1547889000
3853.97;3592.85009765625;3827.7;1547892000
3827.7;3878.489990234375;3810.0;1547895000
3810.0;3810.85009765625;3807.3;1547898000
3807.3;3795.409912109375;3796.8;1547901000
3796.8;3801.830078125;3795.5;1547904000
3795.5;3801.570068359375;3792.7;1547907000
3792.7;3797.469970703125;3789.4;1547910000
3789.4;3791.10009765625;3792.7;1547913000
3792.7;3790.3798828125;3793.8;1547916000
3793.8;3793.10009765625;3796.5;1547919000
3796.5;3796.510009765625;3781.9;1547922000
3781.9;3782.300048828125;3781.6;1547925000
3781.6;3780.070068359375;3779.1;1547928000
3779.1;3776.0;3777.5;1547931000
3777.5;3777.699951171875;3779.08;1547934000
3779.08;3779.39990234375;3766.23;1547937000
3766.23;3766.6201171875;3767.9;1547940000
3767.9;3768.219970703125;3774.98;1547943000
3774.98;3771.7900390625;3783.85;1547946000
3783.85;3809.830078125;3776.7;1547949000
3776.7;3782.43994140625;3777.1;1547952000
3777.1;3782.199951171875;3775.1;1547955000
3775.1;3772.239990234375;3772.1;1547958000
3772.1;3776.35009765625;3767.1;1547961000
3767.1;3763.85009765625;3765.4;1547964000
3765.4;3761.93994140625;3767.36;1547967000
3767.36;3770.85009765625;3767.9;1547970000
3767.9;3762.360107421875;3767.8;1547973000
3767.8;3771.179931640625;3771.6;1547976000
3771.6;3774.8798828125;3769.6;1547979000
3769.6;3768.9599609375;3657.7;1547982000
3657.7;3748.60009765625;3572.7;1547985000
3572.7;3548.85009765625;3583.1;1547988000
3583.1;3571.219970703125;3588.7;1547991000
3588.7;3634.919921875;3589.2;1547994000
3589.2;3618.39990234375;3580.8;1547997000
3580.8;3591.699951171875;3589.3;1548000000
3589.3;3593.510009765625;3577.0;1548003000
3577.0;3563.489990234375;3577.6;1548006000
3577.6;3580.2900390625;3568.12;1548009000
3568.12;3569.179931640625;3566.8;1548012000
3566.8;3573.449951171875;3585.0;1548015000
3585.0;3585.449951171875;3588.1;1548018000
3588.1;3591.5;3590.6;1548021000
3590.6;3590.60009765625;3587.6;1548024000
3587.6;3589.969970703125;3591.2;1548027000
3591.2;3589.64990234375;3590.6;1548030000
3590.6;3590.429931640625;3588.2;1548033000
3588.2;3590.590087890625;3591.39;1548036000
3591.39;3591.280029296875;3584.4;1548039000
3584.4;3590.530029296875;3577.2;1548042000
3577.2;3581.260009765625;3575.1;1548045000
3575.1;3576.239990234375;3584.0;1548048000
3584.0;3576.840087890625;3574.0;1548051000
3574.0;3583.840087890625;3581.3;1548054000
3581.3;3574.320068359375;3570.21;1548057000
3570.21;3581.93994140625;3570.1;1548060000
3570.1;3573.080078125;3569.5;1548063000
3569.5;3575.169921875;3575.9;1548066000
3575.9;3575.18994140625;3588.4;1548069000
3588.4;3588.239990234375;3586.9;1548072000
3586.9;3588.050048828125;3591.6;1548075000
3591.6;3587.469970703125;3592.9;1548078000
3592.9;3590.169921875;3576.7;1548081000
3576.7;3578.340087890625;3591.7;1548084000
3591.7;3577.77001953125;3592.9;1548087000
3592.9;3586.639892578125;3587.2;1548090000
3587.2;3586.1201171875;3580.0;1548093000
3580.0;3576.360107421875;3586.0;1548096000
3586.0;3585.27001953125;3586.12;1548099000
3586.12;3582.280029296875;3588.29;1548102000
3588.29;3589.800048828125;3569.9;1548105000
3569.9;3571.110107421875;3572.5;1548108000
3572.5;3567.56005859375;3581.1;1548111000
3581.1;3564.97998046875;3588.9;1548114000
3588.9;3586.280029296875;3595.34;1548117000
3595.34;3585.830078125;3592.56;1548120000
3592.56;3594.27001953125;3587.2;1548123000
3587.2;3599.81005859375;3582.3;1548126000
3582.3;3596.43994140625;3582.5;1548129000
3582.5;3584.610107421875;3582.1;1548132000
3582.1;3584.239990234375;3574.1;1548135000
3574.1;3578.68994140625;3564.0;1548138000
3564.0;3570.360107421875;3570.1;1548141000
3570.1;3570.18994140625;3581.0;1548144000
3581.0;3579.31005859375;3574.2;1548147000
3574.2;3572.989990234375;3579.1;1548150000
3579.1;3580.010009765625;3570.9;1548153000
3570.9;3569.5400390625;3594.4;1548156000
3594.4;3592.739990234375;3599.8;1548159000
3599.8;3597.239990234375;3612.1;1548162000
3612.1;3608.050048828125;3628.2;1548165000
3628.2;3618.2099609375;3635.4;1548168000
3635.4;3625.070068359375;3644.1;1548171000
3644.1;3641.080078125;3645.1;1548174000
3645.1;3642.090087890625;3657.0;1548177000
3657.0;3645.389892578125;3649.7;1548180000
3649.7;3653.989990234375;3647.0;1548183000
3647.0;3665.02001953125;3654.7;1548186000
3654.7;3657.52001953125;3640.0;1548189000
3640.0;3637.14990234375;3631.1;1548192000
3631.1;3637.300048828125;3641.7;1548195000
3641.7;3638.43994140625;3639.34;1548198000
3639.34;3637.72998046875;3642.5;1548201000
3642.5;3639.949951171875;3643.3;1548204000
3643.3;3640.72998046875;3643.6;1548207000
3643.6;3640.3798828125;3655.7;1548210000
3655.7;3650.699951171875;3652.3;1548213000
3652.3;3650.679931640625;3638.5;1548216000
3638.5;3642.429931640625;3640.0;1548219000
3640.0;3639.219970703125;3651.0;1548222000
3651.0;3642.780029296875;3642.6;1548225000
3642.6;3650.6298828125;3626.2;1548228000
3626.2;3619.5400390625;3635.92;1548231000
3635.92;3644.360107421875;3634.7;1548234000
3634.7;3645.8798828125;3633.54;1548237000
3633.54;3638.610107421875;3652.3;1548240000
3652.3;3645.179931640625;3645.7;1548243000
3645.7;3641.179931640625;3642.2;1548246000
3642.2;3639.4599609375;3658.4;1548249000
3658.4;3645.169921875;3641.1;1548252000
3641.1;3656.8701171875;3634.8;1548255000
3634.8;3639.580078125;3637.0;1548258000
3637.0;3624.840087890625;3636.6;1548261000
3636.6;3638.179931640625;3633.9;1548264000
3633.9;3635.860107421875;3640.74;1548267000
3640.74;3632.969970703125;3617.7;1548270000
3617.7;3610.52001953125;3594.4;1548273000
3594.4;3593.179931640625;3599.1;1548276000
3599.1;3602.89990234375;3613.6;1548279000
3613.6;3620.669921875;3613.0;1548282000
3613.0;3609.39990234375;3621.0;1548285000
3621.0;3621.43994140625;3623.0;1548288000
3623.0;3626.239990234375;3610.2;1548291000
3610.2;3624.1201171875;3610.2;1548294000
3610.2;3607.550048828125;3602.6;1548297000
3602.6;3608.97998046875;3599.3;1548300000
3599.3;3602.06005859375;3600.53;1548303000
3600.53;3600.27001953125;3590.1;1548306000
3590.1;3596.010009765625;3591.7;1548309000
3591.7;3589.820068359375;3601.0;1548312000
3601.0;3597.330078125;3604.6;1548315000
3604.6;3602.860107421875;3600.7;1548318000
3600.7;3602.56005859375;3606.9;1548321000
3606.9;3603.8798828125;3607.3;1548324000
3607.3;3607.280029296875;3632.7;1548327000
3632.7;3636.739990234375;3635.53;1548330000
3635.53;3634.8701171875;3636.8;1548333000
3636.8;3654.550048828125;3637.0;1548336000
3637.0;3634.81005859375;3635.8;1548339000
3635.8;3632.949951171875;3633.5;1548342000
3633.5;3631.3798828125;3632.36;1548345000
3632.36;3628.64990234375;3627.7;1548348000
3627.7;3634.909912109375;3631.5;1548351000
3631.5;3626.030029296875;3657.9;1548354000
3657.9;3651.6201171875;3667.2;1548357000
3667.2;3651.489990234375;3641.9;1548360000
3641.9;3664.590087890625;3645.5;1548363000
3645.5;3629.570068359375;3653.0;1548366000
3653.0;3637.239990234375;3646.9;1548369000
3646.9;3643.10009765625;3654.26;1548372000
3654.26;3649.7900390625;3651.93;1548375000
3651.93;3647.06005859375;3661.1;1548378000
3661.1;3653.97998046875;3654.9;1548381000
3654.9;3658.330078125;3652.0;1548384000
3652.0;3655.669921875;3651.2;1548387000
3651.2;3648.949951171875;3635.6;1548390000
3635.6;3640.590087890625;3640.7;1548393000
3640.7;3648.3701171875;3634.1;1548396000
3634.1;3639.64990234375;3633.09;1548399000
